,last_four_difference,exp_win_difference,score_home,home_losses,spread_favorite,away_exp_win_pct,away_pt_diff_pg,weather_wind_mph,away_win_pct_last_4,h_ppg,a_ppg,home_exp_win_pct,home_pt_diff_pg,home_favorite,home_win_pct_last_4,over_under_line,total_ppg,total_points_against,weather_humidity,point_total,weather_temperature,schedule_season,a_papg,h_papg,per_game_difference,cluster
7395,-0.25,-3.740777043881316e-05,34,4,-7.0,0.6789136551040943,3.0,10.0,0.25,25.78,24.56,0.6788762473336555,3.111,1,0.0,46.5,50.34,44.230000000000004,65.0,65,53.0,2009,21.56,22.67,1.2200000000000024,1
7396,-0.75,-0.827612893593946,20,7,-8.5,0.8360257247254992,5.667000000000001,8.0,0.75,9.78,22.0,0.008412831131553241,-14.333,0,0.0,36.0,31.78,40.44,76.0,37,52.0,2009,16.33,24.11,-12.22,2
7397,-0.5,-0.7716190605350016,13,8,-9.0,0.7782765419091207,5.0,0.0,0.75,11.11,25.44,0.006657481374119025,-16.555999999999997,0,0.25,47.0,36.55,48.11,66.552,34,72.0,2009,20.44,27.67,-14.330000000000002,0
7398,-0.75,-0.9026666700217436,7,8,-10.5,0.9596642116519549,14.889000000000001,10.0,1.0,17.44,36.78,0.056997541630211285,-11.0,0,0.25,51.0,54.22,50.33,78.0,45,79.0,2009,21.89,28.44,-19.34,1
7399,-0.25,0.5346312606650958,17,4,-3.5,0.14785901211115296,-7.332999999999999,0.0,0.75,23.89,21.0,0.6824902727762487,3.0,1,0.5,48.0,44.89,49.22,66.552,37,72.0,2009,28.33,20.89,2.8900000000000006,1
7400,0.5,0.8074523471258056,24,3,-13.5,0.01635863046111389,-12.6,8.0,0.25,23.1,10.8,0.8238109775869195,5.6,1,0.75,40.5,33.900000000000006,40.9,66.552,31,61.0,2009,23.4,17.5,12.3,2
7401,-0.25,-0.27147259513491767,26,4,-4.5,0.6742488684966972,3.1,11.0,0.25,17.0,26.6,0.4027762733617795,-1.3,0,0.0,43.5,43.6,41.8,42.0,32,52.0,2009,23.5,18.3,-9.600000000000001,2
7402,-0.25,-0.7635289381223686,12,8,-11.5,0.8129585735825724,5.9,0.0,0.5,18.1,26.2,0.04942963546020388,-12.0,0,0.25,48.0,44.3,50.400000000000006,66.552,46,72.0,2009,20.3,30.1,-8.099999999999998,1
7403,0.0,0.6073823894048482,20,5,-12.5,0.03394953540189994,-13.0,0.0,0.25,25.2,16.4,0.6413319248067482,2.4,1,0.25,46.0,41.599999999999994,52.2,66.552,37,72.0,2009,29.4,22.8,8.8,0
7404,0.25,0.0790916921882715,20,5,-8.0,0.7809580043881436,4.7,4.0,0.25,23.7,23.1,0.8600496965764151,6.6,1,0.5,34.0,46.8,35.5,59.0,37,52.0,2009,18.4,17.1,0.5999999999999979,3
7405,-0.75,-0.3799088761632723,31,7,-3.5,0.4880160441463581,-0.2,8.0,0.75,15.5,24.2,0.10810716798308577,-7.3,0,0.0,38.5,39.7,47.2,75.0,45,48.0,2009,24.4,22.8,-8.7,0
7406,0.5,0.7881556070374863,16,3,-12.0,0.01091152302479396,-14.8,12.0,0.0,21.5,11.5,0.7990671300622803,4.8,1,0.5,39.5,33.0,43.0,64.0,23,58.0,2009,26.3,16.7,10.0,2
7407,-0.75,-0.30374388216849524,27,5,-3.0,0.9539237349657416,11.2,0.0,1.0,23.2,26.9,0.6501798527972463,2.4,0,0.25,48.0,50.099999999999994,36.5,66.552,62,72.0,2009,15.7,20.8,-3.6999999999999993,3
7408,0.5,0.5592070346028183,36,1,-10.0,0.3780019357247355,-1.9,0.0,0.25,30.6,20.6,0.9372089703275538,11.3,1,0.75,47.0,51.2,41.8,66.552,46,72.0,2009,22.5,19.3,10.0,3
7409,-0.5,0.429650152011509,17,6,-3.5,0.2301397066334683,-4.6,10.0,0.5,21.3,19.3,0.6597898586449773,2.4,1,0.0,41.5,40.6,42.8,50.0,23,52.0,2009,23.9,18.9,2.0,2
7410,0.25,0.560054143973906,27,4,-10.0,0.2623274673011267,-3.2,7.0,0.25,26.6,14.6,0.8223816112750327,6.2,1,0.5,40.5,41.2,38.2,60.0,51,56.0,2009,17.8,20.4,12.000000000000002,2
7411,0.5,0.7011630426136958,43,3,-13.5,0.12698361970336236,-7.0,7.0,0.5,26.9,16.9,0.8281466623170581,6.4,1,1.0,45.0,43.8,44.4,72.0,57,63.0,2009,23.9,20.5,10.0,1
7412,-0.5,0.20578975194474208,20,6,-3.0,0.2808181474881508,-3.6,13.0,0.75,20.8,19.9,0.4866078994328929,-0.2,1,0.25,42.5,40.7,44.5,32.0,23,66.0,2009,23.5,21.0,0.9000000000000021,2
7413,0.0,-0.2654216484900409,17,9,-3.5,0.2738906606615505,-3.7,0.0,0.25,11.3,19.6,0.008469012171509591,-15.7,0,0.25,42.5,30.900000000000002,50.3,66.552,44,72.0,2009,23.3,27.0,-8.3,0
7414,0.25,-0.6175448262819659,20,6,-2.0,0.7954378328500156,5.3,9.0,0.75,20.9,25.0,0.17789300656804966,-6.3,1,1.0,45.5,45.9,46.9,60.0,37,57.0,2009,19.7,27.2,-4.100000000000001,1
7415,0.5,0.010263618399498742,38,0,-1.5,0.9631111792483604,12.6,0.0,0.5,36.9,29.0,0.9733747976478592,16.5,1,1.0,56.5,65.9,36.8,66.552,55,72.0,2009,16.4,20.4,7.899999999999999,3
7416,0.0,-0.521225071065308,13,7,-3.5,0.7119405676501347,3.182,0.0,0.25,16.91,20.91,0.1907154965848267,-5.091,0,0.25,37.0,37.82,39.730000000000004,66.552,32,72.0,2009,17.73,22.0,-4.0,2
7417,0.0,-0.19053658803355067,30,4,-3.0,0.9549367596912024,12.636,0.0,0.75,24.27,31.09,0.7644001716576517,4.545,0,0.75,49.0,55.36,38.18,66.552,47,72.0,2009,18.45,19.73,-6.82,3
7418,0.0,-0.16370731225924973,7,5,-4.0,0.8102210118420755,5.909,0.0,0.5,24.73,26.64,0.6465136995828258,2.455,0,0.5,43.5,51.370000000000005,43.0,66.552,41,72.0,2009,20.73,22.27,-1.9100000000000001,3
7419,0.0,0.15554727405363605,16,7,-3.5,0.041267480362077065,-12.091,4.0,0.25,18.09,16.45,0.1968147544157131,-5.182,1,0.25,40.0,34.54,51.82,72.0,22,39.0,2009,28.55,23.27,1.6400000000000006,0
7420,0.0,0.24477730257309321,17,7,-9.0,0.01062004200593862,-15.182,10.0,0.0,19.64,11.82,0.25539734457903185,-4.091,1,0.0,41.0,31.46,50.730000000000004,62.0,26,33.0,2009,27.0,23.73,7.82,0
7421,0.5,0.7833065005363377,23,3,-13.5,0.039089423272869066,-12.909,5.0,0.25,21.0,17.55,0.8223959238092067,5.182,1,0.75,42.0,38.55,46.269999999999996,68.0,36,33.0,2009,30.45,15.82,3.4499999999999993,0
7422,-1.0,-0.8753610167288467,23,10,-13.5,0.8867704910541532,8.455,10.0,1.0,11.09,28.36,0.011409474325306462,-14.273,0,0.0,42.5,39.45,45.269999999999996,59.0,53,39.0,2009,19.91,25.36,-17.27,0
7423,0.0,0.7388750201646966,27,0,-6.0,0.20676053687592447,-5.455,0.0,1.0,27.64,20.82,0.9456355570406211,10.909,1,1.0,47.0,48.46,43.0,66.552,44,72.0,2009,26.27,16.73,6.82,1
7424,0.75,-0.3766052935369578,23,5,-1.5,0.590357013718601,1.455,14.0,0.0,18.36,23.55,0.21375172018164326,-4.8180000000000005,0,0.75,47.5,41.91,45.269999999999996,78.0,41,54.0,2009,22.09,23.18,-5.190000000000001,0
7425,0.25,-0.46731030137532137,13,8,-6.0,0.5483347105723617,0.636,11.0,0.25,16.64,17.82,0.08102440919704038,-9.0,0,0.5,39.0,34.46,42.82,55.0,57,37.0,2009,17.18,25.64,-1.1799999999999997,2
7426,0.0,-0.5200051886910715,22,6,-5.0,0.9174007533545958,9.545,10.0,0.5,23.27,27.91,0.3973955646635243,-1.7269999999999999,0,0.5,46.5,51.18,43.36,81.0,43,70.0,2009,18.36,25.0,-4.640000000000001,3
7427,-0.5,-0.3058189882708462,31,5,-1.5,0.8656046934199748,6.636,17.0,0.75,24.73,23.18,0.5597857051491286,1.0,0,0.25,45.5,47.91,40.28,64.0,55,39.0,2009,16.55,23.73,1.5500000000000007,3
7428,0.0,0.7343318823311129,24,5,-15.0,0.01377894370936311,-13.0,6.0,0.25,22.55,10.45,0.748110826040476,4.0,1,0.25,37.0,33.0,42.0,70.0,51,26.0,2009,23.45,18.55,12.100000000000001,2
7429,0.0,-0.24893060509981452,20,7,-1.0,0.5930972071273678,1.364,12.0,0.5,20.27,20.73,0.3441666020275533,-2.455,0,0.5,41.5,41.0,42.09,57.0,37,35.0,2009,19.36,22.73,-0.46000000000000085,2
7430,-0.75,-0.7052666131486828,30,8,-8.0,0.9759837036736996,16.909000000000002,11.0,1.0,15.45,37.0,0.2707170905250168,-3.182,0,0.25,47.0,52.45,38.730000000000004,61.0,63,34.0,2009,20.09,18.64,-21.55,3
7431,0.25,0.012974333727587717,27,4,-4.0,0.8500713399639971,6.273,9.0,0.5,26.91,23.36,0.8630456736915848,7.364,1,0.75,43.0,50.269999999999996,36.64,62.0,41,25.0,2009,17.09,19.55,3.5500000000000007,3
7432,0.0,-0.6981921965510828,13,11,-10.0,0.7141259352366279,3.417,27.0,0.0,12.08,22.67,0.0159337386855451,-13.667,0,0.0,34.5,34.75,45.0,65.0,19,22.0,2009,19.25,25.75,-10.590000000000002,0
7433,-0.75,-0.4680985360504809,23,6,-10.0,0.9680985360504809,15.75,0.0,1.0,23.25,36.67,0.5,0.0,0,0.25,50.0,59.92,44.17,66.552,49,72.0,2009,20.92,23.25,-13.420000000000002,3
7434,0.25,0.7438424125503709,48,6,-14.0,0.039481296467149984,-12.667,4.0,0.25,22.58,17.17,0.7833237090175209,4.667,1,0.5,40.5,39.75,47.75,71.0,51,35.0,2009,29.83,17.92,5.409999999999997,0
7435,-0.75,-0.5736381403247264,14,7,-4.0,0.8781616796827647,7.832999999999999,12.0,1.0,19.42,26.92,0.30452353935803833,-3.083,0,0.25,42.0,46.34,41.58,81.0,35,35.0,2009,19.08,22.5,-7.5,3
7436,-0.5,-0.06431971742225251,17,4,-3.5,0.8824178853011356,8.333,10.0,1.0,23.25,28.5,0.8180981678788831,5.5,1,0.5,48.5,51.75,37.92,66.552,37,64.0,2009,20.17,17.75,-5.25,3
7437,-0.5,0.18708717751854603,34,7,-7.0,0.3705819050348457,-2.0,0.0,0.5,23.08,20.25,0.5576690825533918,0.917,1,0.0,45.0,43.33,44.42,66.552,41,72.0,2009,22.25,22.17,2.8299999999999983,1
7438,0.5,0.2270725840223291,28,0,-6.5,0.7175697775760058,3.167,0.0,0.5,27.58,20.0,0.9446423615983349,10.833,1,1.0,43.5,47.58,33.58,66.552,44,72.0,2009,16.83,16.75,7.579999999999998,3
7439,0.0,-0.15661294045425267,10,5,-2.0,0.4099979337996616,-1.5,9.0,0.75,18.75,23.17,0.2533849933454089,-4.0,1,0.75,43.0,41.92,47.42,88.0,24,77.0,2009,24.67,22.75,-4.420000000000002,0
7440,0.25,-0.13172738193161937,10,9,-2.5,0.18491830131794507,-5.167000000000001,9.0,0.25,16.33,16.58,0.0531909193863257,-10.833,0,0.5,38.0,32.91,48.92,95.0,26,42.0,2009,21.75,27.17,-0.25,0
7441,0.0,0.08644420031752165,30,2,-6.0,0.8396304588176268,5.582999999999999,0.0,0.75,29.92,21.17,0.9260746591351484,10.5,1,0.75,42.5,51.09,35.0,66.552,40,72.0,2009,15.58,19.42,8.75,3
7442,-0.25,0.6481347232844641,20,5,-12.5,0.25122510891125044,-3.917,9.0,0.5,27.33,17.92,0.8993598321957146,8.667,1,0.25,43.5,45.25,40.5,62.0,30,40.0,2009,21.83,18.67,9.409999999999997,2
7443,-0.25,-0.28215092784217144,38,5,-1.0,0.8705899520456015,7.667000000000001,11.0,0.75,25.25,27.25,0.5884390242034301,1.5,0,0.5,42.5,52.5,43.33,54.0,83,42.0,2009,19.58,23.75,-2.0,3
7444,0.25,-0.25629948575672784,13,8,-2.5,0.28117820955333744,-3.167,14.0,0.25,11.83,16.67,0.024878723796609624,-11.667,0,0.5,37.5,28.5,43.33,88.0,47,52.0,2009,19.83,23.5,-4.840000000000002,0
7445,-0.5,-0.6886154688101329,3,11,-3.5,0.7275548654184865,3.417,5.0,0.5,15.58,20.75,0.03893939660835357,-11.917,0,0.0,36.5,36.33,44.83,88.0,29,75.0,2009,17.33,27.5,-5.17,0
7446,0.75,0.17912377710172625,47,7,-14.0,0.011677593968061563,-14.583,10.0,0.0,20.5,11.58,0.1908013710697878,-5.832999999999999,1,0.75,40.0,32.08,52.5,84.0,54,51.0,2009,26.17,26.33,8.92,0
7447,-0.25,-0.22604413854477312,24,7,-4.0,0.7949923418734829,5.25,6.0,0.75,20.42,24.75,0.5689482033287098,1.0,0,0.5,45.0,45.17,38.92,87.0,33,53.0,2009,19.5,19.42,-4.329999999999998,2
7448,-0.5,-0.6975864672706181,31,6,-3.0,0.9459759545263412,10.923,17.0,1.0,18.08,27.62,0.2483894872557231,-4.0,0,0.5,43.5,45.7,38.769999999999996,68.0,66,60.0,2009,16.69,22.08,-9.540000000000003,3
7449,0.5,0.17065948196417613,17,0,-7.5,0.7909021376924043,4.846,0.0,0.5,35.85,22.77,0.9615616196565804,14.769,1,1.0,53.5,58.620000000000005,39.0,66.552,41,72.0,2009,17.92,21.08,13.080000000000002,3
7450,0.25,0.6074088415535168,31,6,-11.0,0.2858852050195823,-3.385,12.0,0.25,24.54,19.0,0.8932940465730991,7.769,1,0.5,39.0,43.54,39.15,68.0,38,30.0,2009,22.38,16.77,5.539999999999999,2
7451,0.0,-0.6843429351861314,10,8,-7.0,0.9057731336083557,8.769,6.0,0.5,16.54,26.77,0.22143019842222428,-4.308,0,0.5,41.0,43.31,38.85,58.0,27,29.0,2009,18.0,20.85,-10.23,2
7452,-0.5,-0.7151245410984969,26,8,-9.0,0.9394110542531374,11.231,7.0,0.75,17.31,29.92,0.22428651315464054,-4.385,0,0.25,43.0,47.230000000000004,40.38,66.0,33,39.0,2009,18.69,21.69,-12.610000000000003,3
7453,0.0,0.6203348478394899,19,5,-14.0,0.021131182054571374,-12.385,8.0,0.5,19.69,11.92,0.6414660298940612,2.0,1,0.5,37.0,31.61,42.0,66.552,39,55.0,2009,24.31,17.69,7.770000000000001,2
7454,-0.25,-0.7030856684452554,24,11,-14.0,0.7241006862876921,3.6919999999999997,0.0,0.5,16.08,23.54,0.021015017842436628,-15.154000000000002,0,0.25,47.0,39.62,51.08,66.552,55,72.0,2009,19.85,31.23,-7.460000000000001,0
7455,0.0,0.03128143297771957,34,10,-3.0,0.02366656660286016,-12.077,11.0,0.25,15.85,12.15,0.054947999580579734,-10.462,1,0.25,37.0,28.0,50.54,82.0,75,38.0,2009,24.23,26.31,3.6999999999999993,0
7456,0.5,0.32253475190885805,7,6,-7.0,0.4857568181706914,-0.231,21.0,0.25,21.15,23.23,0.8082915700795494,4.923,1,0.75,35.5,44.379999999999995,39.69,62.0,17,29.0,2009,23.46,16.23,-2.080000000000002,2
7457,0.5,0.21797123563117848,27,4,-7.5,0.6416417847367656,2.077,17.0,0.5,28.62,20.69,0.8596130203679441,7.615,1,1.0,41.0,49.31,39.620000000000005,66.0,40,34.0,2009,18.62,21.0,7.93,3
7458,-1.0,-0.2061904064650717,37,7,-2.5,0.8793638930125572,7.769,8.0,1.0,21.38,26.46,0.6731734865474855,2.615,1,0.0,41.0,47.84,37.46,77.0,73,27.0,2009,18.69,18.77,-5.080000000000002,3
7459,0.5,0.13149721259796043,27,3,-7.0,0.7430472730672775,3.615,3.0,0.5,27.85,20.31,0.8745444856652379,7.922999999999999,1,1.0,43.5,48.16,36.61,42.0,51,70.0,2009,16.69,19.92,7.540000000000003,3
7460,0.5,0.2317615826760902,7,8,-6.5,0.0287404271713894,-12.769,7.0,0.0,19.23,14.62,0.2605020098474796,-3.923,1,0.5,39.0,33.85,50.53,94.0,31,54.0,2009,27.38,23.15,4.610000000000001,0
7461,-0.25,-0.6709592442856862,13,12,-14.0,0.6778226013419266,2.923,0.0,0.25,11.23,23.92,0.006863357056240381,-16.538,0,0.0,43.5,35.150000000000006,48.769999999999996,66.552,29,72.0,2009,21.0,27.77,-12.690000000000001,0
7462,0.0,-0.07057773894233244,27,7,-4.5,0.43316612031499696,-1.077,9.0,0.75,22.54,22.46,0.3625883813726645,-2.3080000000000003,1,0.75,43.0,45.0,48.39,76.0,51,35.0,2009,23.54,24.85,0.0799999999999983,1
7463,-0.25,-0.14238910127464038,12,9,-3.0,0.5483415098303105,0.846,10.0,0.5,18.0,26.23,0.4059524085556701,-1.308,0,0.25,43.5,44.230000000000004,44.69,54.0,57,35.0,2009,25.38,19.31,-8.23,1
7464,-0.25,-0.4790647064325198,17,7,-2.0,0.8638095315075379,7.571000000000001,20.0,1.0,22.86,27.79,0.3847448250750181,-1.929,1,0.75,48.0,50.65,45.0,75.0,59,46.0,2009,20.21,24.79,-4.93,1
7465,0.5,0.7247060894334911,31,5,-16.0,0.008833564645564602,-15.571,0.0,0.0,24.07,11.36,0.7335396540790557,3.929,1,0.5,43.5,35.43,47.07,66.552,41,72.0,2009,26.93,20.14,12.71,0
7466,0.0,0.29141389831275427,31,7,-8.0,0.20858610168724573,-4.5,0.0,0.5,22.29,16.07,0.5,0.0,1,0.5,40.0,38.36,42.86,66.552,34,72.0,2009,20.57,22.29,6.219999999999999,2
7467,0.5,0.6465778393818709,17,5,-13.0,0.0653176165533328,-10.214,11.0,0.0,20.57,17.14,0.7118954559352036,3.1430000000000002,1,0.5,39.5,37.71,44.79,61.0,27,41.0,2009,27.36,17.43,3.4299999999999997,0
7468,0.0,0.014257291114198996,23,11,-3.0,0.02925920753046482,-11.429,7.0,0.5,14.21,12.5,0.043516498644663816,-10.714,1,0.5,37.0,26.71,48.86,66.0,32,33.0,2009,23.93,24.93,1.7100000000000009,0
7469,0.25,0.641763998302664,48,5,-13.5,0.21207128622665355,-4.857,5.0,0.5,27.14,18.36,0.8538352845293175,7.143,1,0.75,43.5,45.5,43.21,90.0,58,18.0,2009,23.21,20.0,8.780000000000001,1
7470,0.25,0.1469806765565851,15,0,-3.0,0.7874196971876749,4.357,0.0,0.75,28.14,20.14,0.93440037374426,10.429,1,1.0,40.5,48.28,33.5,66.552,44,72.0,2009,15.79,17.71,8.0,3
7471,0.0,-0.25605142075301407,20,7,-2.0,0.6812336833799642,2.929,5.0,0.5,22.57,23.36,0.4251822626269501,-1.214,1,0.5,47.0,45.93,44.22,73.0,47,75.0,2009,20.43,23.79,-0.7899999999999991,1
7472,0.25,0.6519397593090563,35,5,-9.0,0.2551879520649769,-4.0,18.0,0.25,26.07,19.0,0.9071277113740333,8.642999999999999,1,0.5,44.5,45.07,40.43,88.0,42,55.0,2009,23.0,17.43,7.07,2
7473,0.5,0.8986390082903721,17,1,-14.0,0.0498499735760418,-10.642999999999999,0.0,0.25,34.5,15.29,0.948488981866414,13.214,1,0.75,48.5,49.79,47.22,66.552,37,72.0,2009,25.93,21.29,19.21,1
7474,0.0,0.35603966275917914,9,6,-8.5,0.3159715525204944,-2.714,17.0,0.5,27.57,17.93,0.6720112152796736,3.1430000000000002,1,0.5,43.0,45.5,45.07,73.0,50,49.0,2009,20.64,24.43,9.64,1
7475,0.5,0.2479699997108501,30,4,-7.0,0.6267138252912372,1.786,11.0,0.5,28.5,19.64,0.8746838250020873,8.071,1,1.0,43.0,48.14,38.29,67.0,57,49.0,2009,17.86,20.43,8.86,3
7476,-0.5,-0.2616484316933385,23,7,-3.0,0.9214543261843544,8.929,8.0,0.75,22.5,25.0,0.6598058944910159,2.5,1,0.25,43.0,47.5,36.07,57.0,43,38.0,2009,16.07,20.0,-2.5,3
7477,0.5,0.5392777911855886,20,8,-14.0,0.02535770723914084,-14.571,6.0,0.0,20.14,16.64,0.5646354984247295,0.929,1,0.5,41.0,36.78,50.42,91.0,26,54.0,2009,31.21,19.21,3.5,0
7478,-0.25,-0.531726075575055,0,10,-7.0,0.7977810450510866,5.0,6.0,0.5,17.57,22.86,0.2660549694760315,-3.571,0,0.25,42.0,40.43,39.0,75.0,17,42.0,2009,17.86,21.14,-5.289999999999999,2
7479,-0.25,-0.6933450349733068,36,9,-8.5,0.903731508332998,9.071,16.0,0.5,18.14,28.29,0.21038647335969116,-4.857,0,0.25,42.0,46.43,42.21,78.0,66,26.0,2009,19.21,23.0,-10.149999999999999,1
7480,0.0,-0.11736298763079556,7,5,-3.0,0.9053888851359604,9.2,0.0,0.75,24.53,28.53,0.7880258975051648,5.067,1,0.75,44.0,53.06,38.8,66.552,40,72.0,2009,19.33,19.47,-4.0,3
7481,-0.5,-0.7628815750297989,30,10,-8.0,0.9033122286893174,8.8,13.0,0.75,15.2,27.27,0.14043065365951846,-6.067,1,0.25,32.0,42.47,39.739999999999995,84.0,37,14.0,2009,18.47,21.27,-12.07,2
7482,0.25,-0.46585472479927215,23,8,-10.0,0.937876193391986,12.133,8.0,0.5,19.47,33.33,0.4720214685927139,-0.4,1,0.75,41.0,52.8,41.07,42.0,33,31.0,2009,21.2,19.87,-13.86,3
7483,0.5,-0.11395400217511124,23,11,-2.0,0.18183023078109836,-5.6,17.0,0.25,14.8,18.2,0.06787622860598712,-9.067,1,0.75,35.0,33.0,47.67,67.0,40,18.0,2009,23.8,23.87,-3.3999999999999986,0
7484,-0.5,-0.02563863391722443,24,5,-3.0,0.8635174193950541,7.733,8.0,1.0,22.47,28.6,0.8378787854778297,5.8,1,0.5,47.0,51.07,37.540000000000006,66.552,24,48.0,2009,20.87,16.67,-6.130000000000003,3
7485,0.25,0.5367461956170667,24,7,-10.0,0.06555497809606299,-10.0,6.0,0.0,20.13,16.67,0.6023011737131297,1.4669999999999999,1,0.25,38.0,36.8,45.34,72.0,68,36.0,2009,26.67,18.67,3.4599999999999973,0
7486,-0.5,-0.2278868878052666,23,13,-4.5,0.25129341290047796,-4.133,0.0,0.5,15.93,19.33,0.023406525095211347,-14.533,0,0.0,44.5,35.26,53.94,66.552,60,72.0,2009,23.47,30.47,-3.3999999999999986,0
7487,0.0,-0.23737736420685462,34,7,-7.5,0.9331160282841068,9.933,0.0,0.75,23.6,26.67,0.6957386640772522,3.2,1,0.75,47.0,50.27,37.129999999999995,66.552,61,72.0,2009,16.73,20.4,-3.0700000000000003,3
7488,0.0,-0.25969756374287445,24,8,-3.0,0.661703838507323,2.533,8.0,0.5,22.4,22.53,0.4020062747644485,-1.6,0,0.5,46.0,44.93,44.0,50.0,54,60.0,2009,20.0,24.0,-0.13000000000000256,1
7489,-0.25,0.3296492365297198,44,4,-8.0,0.5455549443535646,0.8,0.0,0.5,28.4,26.33,0.8752041808832843,8.067,1,0.25,48.0,54.73,45.86,66.552,51,72.0,2009,25.53,20.33,2.0700000000000003,1
7490,0.25,0.08619323233206322,37,7,-10.0,0.7296855731335139,3.4,27.0,0.5,20.73,20.33,0.8158788054655771,5.0,1,0.75,33.5,41.06,32.66,60.0,37,20.0,2009,16.93,15.73,0.40000000000000213,2
7491,0.0,-0.8759543283274419,13,10,-10.0,0.9030372694210224,8.133,5.0,0.5,12.27,24.67,0.027082941093580448,-11.6,0,0.5,39.0,36.94,40.400000000000006,85.0,34,52.0,2009,16.53,23.87,-12.400000000000002,2
7492,0.75,0.67912715852791,23,3,-3.0,0.21295203327473256,-4.467,4.0,0.25,28.73,16.4,0.8920791918026425,8.732999999999999,1,1.0,39.0,45.129999999999995,40.870000000000005,39.0,43,78.0,2009,20.87,20.0,12.330000000000002,2
7493,-0.25,-0.17045659526860774,13,10,-6.0,0.30258316387433376,-3.467,8.0,0.5,17.8,22.47,0.13212656860572602,-7.067,0,0.25,45.0,40.269999999999996,50.8,91.0,30,47.0,2009,25.93,24.87,-4.669999999999998,0
7494,-0.5,-0.6174840456195085,6,14,-7.0,0.6254456657621016,1.8,0.0,0.5,11.27,20.13,0.007961620142593087,-15.933,0,0.0,39.5,31.4,45.53,66.552,34,72.0,2009,18.33,27.2,-8.86,0
7495,0.0,-0.55545268963559,10,12,-3.0,0.618452198089703,1.867,9.0,0.5,15.6,22.87,0.06299950845411295,-9.732999999999999,0,0.5,41.5,38.47,46.33,50.0,30,44.0,2009,21.0,25.33,-7.270000000000001,0
7569,-0.25,-0.6062615908888969,30,2,-7.0,0.6237037821841453,1.75,0.0,0.75,14.5,19.75,0.017442191295248526,-15.0,0,0.5,45.5,34.25,47.5,66.552,50,72.0,2010,18.0,29.5,-5.25,0
7570,0.25,0.09508132979195216,31,1,-8.0,0.5327534909861497,0.5,6.0,0.5,15.25,21.75,0.6278348207781018,1.5,1,0.75,39.5,37.0,35.0,40.0,48,70.0,2010,21.25,13.75,-6.5,2
7571,-0.5,-0.0560372689499508,26,4,-2.5,0.07184075143689954,-10.0,1.0,0.5,15.25,17.75,0.01580348248694874,-16.0,1,0.0,41.5,33.0,59.0,52.0,62,63.0,2010,27.75,31.25,-2.5,0
7572,-0.75,-0.4854158190045913,6,4,-3.0,0.5193343292449579,0.25,2.0,0.75,11.5,17.25,0.033918510240366656,-10.25,1,0.0,33.0,28.75,38.75,29.0,29,81.0,2010,17.0,21.75,-5.75,2
7573,0.0,0.22680387242017586,21,2,-7.0,0.2907196057892456,-3.0,2.0,0.5,19.75,16.67,0.5175234782094215,0.25,1,0.5,38.5,36.42,39.17,32.0,45,81.0,2010,19.67,19.5,3.0799999999999983,2
7574,-0.5,-0.5778422539850583,10,3,-3.0,0.9164782685987848,8.25,9.0,0.75,17.0,23.25,0.3386360146137265,-2.25,0,0.25,41.5,40.25,34.25,66.552,30,66.0,2010,15.0,19.25,-6.25,2
7575,-0.25,-0.36013176446190887,27,2,-7.0,0.8851621366399551,7.5,0.0,0.5,18.0,24.5,0.5250303721780463,0.33299999999999996,1,0.25,43.0,42.5,34.67,66.552,61,72.0,2010,17.0,17.67,-6.5,2
7576,-0.5,-0.700415084966542,44,4,-3.0,0.8854625222900935,6.25,0.0,0.5,20.5,19.25,0.1850474373235515,-6.0,1,0.0,42.5,39.75,39.5,66.552,50,72.0,2010,13.0,26.5,1.25,2
7577,0.25,0.3362708815339152,10,1,-3.0,0.2478150070997293,-4.0,6.0,0.5,27.0,18.0,0.5840858886336445,1.5,1,0.75,48.5,45.0,47.5,66.552,44,79.0,2010,22.0,25.5,9.0,1
7578,-0.25,-0.15102462355509017,19,2,-7.5,0.9573598635376824,10.0,0.0,0.75,29.25,22.67,0.8063352399825923,6.25,1,0.5,46.5,51.92,35.67,66.552,28,72.0,2010,12.67,23.0,6.579999999999998,3
7579,-0.25,-0.811868371301681,35,3,-7.0,0.9351497463220672,10.5,0.0,0.5,19.0,28.25,0.12328137502038615,-7.75,0,0.25,44.0,47.25,44.5,66.552,62,71.0,2010,17.75,26.75,-9.25,1
7580,-0.5,-0.7165551321661303,24,4,-3.0,0.7395519012805624,4.0,1.0,0.5,13.0,23.75,0.022996769114432058,-12.75,1,0.0,38.5,36.75,45.5,51.0,51,75.0,2010,19.75,25.75,-10.75,0
7581,-0.25,-0.4995511300211948,16,2,-3.0,0.8934479805893337,8.25,0.0,0.75,18.25,26.5,0.39389685056813895,-1.5,0,0.5,45.5,44.75,38.0,46.0,29,72.0,2010,18.25,19.75,-8.25,2
7582,0.5,0.3084134287415461,29,1,-4.5,0.6481815048017323,1.6669999999999998,1.0,0.25,26.5,14.33,0.9565949335432784,11.25,1,0.75,40.0,40.83,27.92,56.0,49,72.0,2010,12.67,15.25,12.17,2
7583,0.5,0.2942148118010701,20,1,-6.0,0.4641647110937991,-0.5,9.0,0.25,18.4,18.75,0.7583795228948692,3.6,1,0.75,38.0,37.15,34.05,49.0,43,61.0,2010,19.25,14.8,-0.3500000000000014,2
